"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0175210576220954,-0.801575270647606,0.589,0.75,1,"ATP5F1A"
0.0176159657185395,1.42180047098664,0.389,0.2,1,"SYNCRIP"
0.0177149368560531,3.90344454338788,0.179,0,1,"C19orf33"
0.0177521061237761,3.12731508312428,0.116,0,1,"TLK2"
0.0177740083693598,-1.06751394997771,0.263,0.7,1,"NEU1"
0.0182929438500333,1.73446850695037,0.474,0.25,1,"FERMT2"
0.0183043427932482,-1.2243778794082,0.2,0.55,1,"MT3"
0.0183212578497893,2.82574512314599,0.116,0,1,"AMN"
0.0184432192535505,3.4024938304362,0.116,0,1,"ZFP90"
0.0185360979153076,1.28062656941267,0.389,0.15,1,"UCHL1"
0.0186193890135407,3.48817357093293,0.126,0,1,"SRPK1"
0.0187411277108851,1.62470549427876,0.316,0.1,1,"PAX8"
0.0187955401307022,0.0252223049280373,0.947,0.85,1,"RPS13"
0.0188266746751091,3.52866714124641,0.147,0,1,"VPS8"
0.0188498810391607,-0.163496746425762,0.916,0.9,1,"UQCRQ"
0.0188533136565589,2.2436766246525,0.168,0.05,1,"SNW1"
0.0189030136012876,3.04864021095223,0.116,0,1,"IDE"
0.0190212740478971,3.90941344947531,0.137,0,1,"RRAS"
0.0190490358291391,3.49017533541902,0.147,0,1,"EGLN2"
0.0191045042447694,3.6365731665193,0.137,0,1,"TRHDE"
0.0191422573982858,0.0746733009877123,0.189,0.05,1,"ZNF493"
0.0191960920489562,1.03621546811746,0.484,0.3,1,"PURA"
0.0192024417866908,-1.22323497367096,0.305,0.6,1,"NME4"
0.0192930929004818,-0.761636314123759,0.611,0.75,1,"ATP5MC3"
0.0193006911221093,3.28079731768584,0.116,0,1,"LRRC19"
0.0193929319687847,3.69013988315066,0.158,0,1,"SNTB2"
0.0195296210346964,-3.67102710895958,0.032,0.25,1,"MED9"
0.0195749724295999,1.38241200028015,0.305,0.1,1,"HOXB9"
0.0195993110935427,3.03840328514085,0.105,0,1,"PRPF4"
0.0196023097736635,3.11807218354745,0.116,0,1,"PRRG2"
0.0196535971120679,-0.18205648598425,1,1,1,"DEFB1"
0.0196626784017448,-1.00169659024367,0.505,0.85,1,"SRSF2"
0.0197229718323383,2.79413753382913,0.105,0,1,"SLC9A6"
0.0198094675215888,-0.599738596821408,0.684,0.85,1,"MZT2B"
0.0198269354981181,3.34471000837752,0.147,0,1,"ANKHD1"
0.0200914900142459,2.67355289406155,0.105,0,1,"INTS2"
0.020328406156885,-2.22957169205609,0.042,0.3,1,"ABTB2"
0.0203640971978466,3.2686492376241,0.116,0,1,"ABRACL"
0.0205141270768661,-3.45152792735362,0.042,0.35,1,"LRRC41"
0.0205290314101836,-4.72324874029432,0.021,0.25,1,"MAFF"
0.0205575873019069,1.21405456223396,0.358,0.15,1,"AUP1"
0.0206205427402305,2.94318154016352,0.126,0,1,"PLCB3"
0.0206292870699334,-0.969702096512451,0.295,0.65,1,"TPST2"
0.0207151404259394,3.47214972954236,0.147,0,1,"PRPF39"
0.0208111655660228,2.28418996338035,0.232,0.05,1,"USP12"
