"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00157732214919615,-5.6213653983693,0,0.122,1,"SOCS1"
0.00159718160484271,2.42904098007234,0.284,0.049,1,"CMTM6"
0.00162539144010628,3.98277063689102,0.119,0,1,"GK5"
0.0016393914441831,4.96265803092349,0.149,0,1,"MTMR11"
0.00169466891849733,2.00359774303808,0.284,0.049,1,"KMT5B"
0.00169599534625796,-4.09828498057865,0.015,0.22,1,"EGR3"
0.00169790467789837,2.82541830926852,0.254,0.049,1,"PTAR1"
0.00174662281772131,1.01352179793866,0.806,0.463,1,"NR2F2"
0.00178726503808761,1.93254020226886,0.373,0.098,1,"TRIR"
0.00191832599416543,4.24897377156312,0.104,0,1,"NECTIN2"
0.00194692801356027,1.08635041691314,0.537,0.22,1,"ATP5MG"
0.00198026367808527,-1.86069723234044,0.299,0.585,1,"IER2"
0.00201467897453003,-1.87059016196899,0.149,0.439,1,"PHLDA1"
0.00203161643016143,1.34169779729373,0.522,0.195,1,"SYNPO2"
0.00214920003594417,4.65671304118375,0.134,0,1,"EMSY"
0.00215877380573173,0.984879477299565,0.746,0.39,1,"NOTCH3"
0.00217720761130236,4.7961206870174,0.149,0,1,"KAT7"
0.00220200885857736,4.80494152171237,0.134,0,1,"ARPIN"
0.00221582973886419,5.03001972341145,0.149,0,1,"DZIP1"
0.00222409114259209,-1.5612756050262,0.358,0.537,1,"CLU"
0.00224976281335672,4.97059839115383,0.149,0,1,"RTL8A"
0.00225896790905887,5.47208372145687,0.149,0,1,"CNGA1"
0.00227044572958168,-1.86010533707541,0.179,0.488,1,"ALDOA"
0.00228332129005293,4.7660833261411,0.134,0,1,"SERINC5"
0.00232057854655653,0.586600559028733,0.896,0.61,1,"FLNA"
0.00233188657365724,5.17211358411757,0.134,0,1,"FAM234A"
0.00235179951113936,5.60751065784729,0.164,0,1,"SEPTIN2"
0.00236460091849862,4.90960641065334,0.134,0,1,"ATF1"
0.00242533279120034,-2.95058825938849,0.06,0.317,1,"FOXO3"
0.00242946910487297,-1.60898445729284,0.358,0.463,1,"S100A10"
0.00244365518746608,-5.90522759883668,0.015,0.244,1,"APOD"
0.0024754157487668,-1.32257303107316,0.418,0.659,1,"EIF4A1"
0.00248048072021471,1.57234481119102,0.194,0.024,1,"ZDHHC20"
0.00254302571325152,3.29981724397765,0.239,0.024,1,"SNAPC3"
0.00255818488190881,4.47287633215674,0.119,0,1,"S100PBP"
0.00257403638847638,5.09766791520089,0.134,0,1,"GYG1"
0.00258894659648002,-0.432303916640634,0.716,0.683,1,"TSC22D1"
0.00263361455763205,1.4960471522855,0.493,0.195,1,"UQCR11"
0.002663894052173,-0.301158095418423,0.985,1,1,"MT-CYB"
